date,start_date,days,Alpha,Gamma,Mu,Delta,Omicron,Otros
2023-01-22,2020-01-01,1117.0,9.64613877295107e-08,2.429566119375027e-14,4.3153609639159104e-14,1.182194750053313e-10,0.9999999034203254,0.0
2023-01-29,2020-01-01,1124.0,8.172710851981612e-08,1.728169158093917e-14,2.7423972741812855e-14,7.459198016525398e-11,0.9999999181982547,0.0
2023-02-05,2020-01-01,1131.0,6.924345993825841e-08,1.2292600758631307e-14,1.742784173856283e-14,4.706469464545868e-11,0.9999999307094457,0.0
2023-02-12,2020-01-01,1138.0,5.8666662906894344e-08,8.74382188883028e-15,1.107533434129515e-14,2.9696027279260503e-11,0.9999999413036212,0.0
2023-02-19,2020-01-01,1145.0,4.970544985125068e-08,6.219548051773967e-15,7.038337415073971e-15,1.8737060579647988e-11,0.9999999502757998,0.0
2023-02-26,2020-01-01,1152.0,4.211304368994969e-08,4.424012566476761e-15,4.4728395526369005e-15,1.1822370560899736e-11,0.9999999578751251,0.0
2023-03-05,2020-01-01,1159.0,3.568036201303824e-08,3.146834304144375e-15,2.8424743601425947e-15,7.45946488897178e-12,0.9999999643121725,0.0
2023-03-12,2020-01-01,1166.0,3.0230259305181e-08,2.2383675405967723e-15,1.806382810077087e-15,4.7066378175440744e-12,0.9999999697650299,0.0
2023-03-19,2020-01-01,1173.0,2.5612648655359462e-08,1.5921681151189456e-15,1.1479501449781285e-15,2.9697089344571774e-12,0.9999999743843789,0.0
2023-03-26,2020-01-01,1180.0,2.1700368613928432e-08,1.132521473366218e-15,7.295184204995486e-16,1.8737730607376676e-12,0.9999999782977557,0.0
2023-04-02,2020-01-01,1187.0,1.8385681377736905e-08,8.055712676878928e-16,4.636064796525173e-16,1.1822793272119087e-12,0.999999981613135,0.0
